,GEOID,geometry,minutes,count in 30,gravity_doc,fca_doc,2sfca_doc,2sfca30_doc,g2sfca_doc,3sfca_doc,raam_doc
56400,17043846307,"POLYGON ((-88.05645489166221 41.765151933961256, -88.05273388884153 41.76807293580622, -88.05242288860298 41.7683199359614, -88.04847588547626 41.771582937980696, -88.04778288478668 41.772357938416285, -88.04658788390482 41.773242938985106, -88.0462768835614 41.77363893919984, -88.04234788068189 41.776497941046834, -88.04151388007637 41.77709294143366, -88.0411658798326 41.77732794158967, -88.0401678790961 41.7780549420583, -88.03826087770132 41.77942094294381, -88.037188877323 41.77960094320519, -88.03215887603504 41.77974094414845, -88.03180388093496 41.77260194135086, -88.03179988100108 41.772505941313106, -88.03179888101968 41.77247894130246, -88.03154288545113 41.76604893877204, -88.03152288581188 41.76552593856609, -88.0312578909975 41.75801793560605, -88.0312128919099 41.75669793508541, -88.03101589602231 41.750751932739405, -88.03516089693345 41.750703931969944, -88.03994289804677 41.75055793104572, -88.04074789831171 41.75042093084491, -88.04082889644485 41.753149931927545, -88.04111189433843 41.75628993313914, -88.0419468937878 41.75735093341555, -88.04012689214278 41.7591589344698, -88.04078089026729 41.762082935528, -88.04021088772433 41.76558093703629, -88.04200888754143 41.76643193705747, -88.0448468883044 41.766251936478454, -88.04534288958924 41.764542935701506, -88.04797289024518 41.76444393519138, -88.04985089301852 41.76099593346422, -88.05159289302685 41.76154793337469, -88.04958089064972 41.764377934877245, -88.05022389037659 41.764988935008866, -88.04702988870817 41.76637993614035, -88.04700088780767 41.76768493667155, -88.05138688876234 41.76774093591222, -88.0530488900455 41.76640693507694, -88.05521789159305 41.76484493405814, -88.0556388918655 41.764581933876514, -88.05645489166221 41.765151933961256))",25.62,2.0,inf,0.0009643201542912247,0.0005871579849147832,0.0009934603330368891,0.0011979213619052766,0.001045682626528671,0.03185262393195762
56449,17043846209,"POLYGON ((-88.14736591385146 41.76212891644961, -88.14749391167959 41.76580591796791, -88.14769590894332 41.77045591988105, -88.14766490829611 41.771525920335094, -88.14550190770991 41.77167492078179, -88.14388290718207 41.771933921177805, -88.12910190221763 41.774480924863035, -88.12887390357729 41.77218192394665, -88.1288339042575 41.771059923486796, -88.12884990440557 41.77082492338616, -88.1289439046919 41.77039392319007, -88.12912090522254 41.76959592282646, -88.12859690727471 41.76606292144952, -88.1285939073312 41.765969921411354, -88.12857790760913 41.76551192122363, -88.12845790923723 41.7628199201249, -88.13242591142529 41.760682918523806, -88.13498391201934 41.76063291804404, -88.13630891231242 41.760630917805486, -88.13685591243899 41.76062091770318, -88.13830591278202 41.76058191742674, -88.13834191332407 41.7597009170523, -88.13999491475927 41.75792791601445, -88.14073591548328 41.75699691549196, -88.14174491631417 41.75598291488625, -88.14556591605385 41.757793914956416, -88.14771591561174 41.75931591520772, -88.14736591385146 41.76212891644961))",29.29,2.0,inf,0.001899696048632219,0.0008725207220104694,0.0008902315609721993,0.0009659300507340596,0.0009135156985740139,0.032946567322724225
56464,17043840703,"POLYGON ((-87.93965172063491 41.94020102088233, -87.93961771986933 41.94113602124993, -87.9395817160173 41.9459280231165, -87.92024270547432 41.946360025703434, -87.92024370813884 41.94312602445388, -87.92025070939951 41.94160002386345, -87.9202647141811 41.93580402162245, -87.92028771790282 41.93130001987945, -87.92538572037384 41.93145001929093, -87.93033772280893 41.93155501870365, -87.93194072358531 41.93160401851939, -87.93373272445328 41.93165901831351, -87.93618072577216 41.9315690179682, -87.93963972765869 41.93141201746861, -87.93962572438484 41.93549601905735, -87.93962472434274 41.93554801907767, -87.93965172063491 41.94020102088233))",26.72,1.0,2.245508982035928,0.00038580246913580245,7.975753708725475e-05,4.60239491895601e-05,8.379814113470525e-06,9.456541698061837e-05,1.041024910207546
56479,17031830005,"POLYGON ((-87.71328505003993 41.527936151819475, -87.70358619526975 41.52796722939652, -87.6938873404781 41.527994306964594, -87.68649245118868 41.52801036610928, -87.68632545369 41.52801036744606, -87.67826057439702 41.52803243192297, -87.67453263083696 41.52789146229704, -87.67448564710648 41.52427747640802, -87.67448564946667 41.52372947849064, -87.67445966342963 41.520580490673034, -87.67443167608835 41.517743501691704, -87.6744086864917 41.5154135107455, -87.6743866959926 41.513290519007164, -87.67436371194248 41.50967753294981, -87.67433972777995 41.50609654678537, -87.6743277367231 41.504069554605564, -87.67903666018691 41.503964513278675, -87.67919764862626 41.50617550382043, -87.69815934103545 41.506163337326434, -87.69830833861512 41.506164336014855, -87.69961831737328 41.50616032452119, -87.69577835714851 41.51344433608877, -87.7084601566648 41.513443227997584, -87.71086812690181 41.50972221679299, -87.71195510897708 41.50995720680447, -87.71316708891416 41.51027219556042, -87.71319408191634 41.51340018775177, -87.71323006609505 41.52067316984027, -87.71328505003993 41.527936151819475))",0.0,1.0,inf,0.00816718712466971,0.00816718712466971,0.00816718712466971,0.00816718712466971,0.008167187124669708,0.002707757057096115
56484,17031824800,"POLYGON ((-87.69860696116092 41.63328395948878, -87.69777196861216 41.63329796300053, -87.69694597198719 41.634631962512536, -87.68894204364548 41.634502996613136, -87.68920501981302 41.64070097519976, -87.67950310210288 41.64086701332268, -87.67936911006741 41.63917401999632, -87.6790701424729 41.63180204801864, -87.67901115037206 41.62998305489252, -87.67889417187945 41.62494407376307, -87.67593319027364 41.62721307873701, -87.67530019411956 41.627695079749806, -87.67491021533685 41.62358709703687, -87.67462322201753 41.622669101841545, -87.6752772157571 41.62266809881498, -87.67541723003588 41.61899611199941, -87.6753992379473 41.61717811893508, -87.6753302541359 41.6135371329959, -87.67529727706747 41.608233153163376, -87.67525328989677 41.605331164339205, -87.6752452931918 41.60457816722252, -87.675244293778 41.60444316773721, -87.67523630767859 41.60120318000604, -87.67954626058182 41.60133615625914, -87.6800682522223 41.602019150983985, -87.68003924251099 41.604531142089996, -87.67987122968303 41.60818412979485, -87.6802341971336 41.61541510192555, -87.68081119129677 41.61543309903859, -87.6838451609819 41.615433084198585, -87.6850731476308 41.61572507719254, -87.68578014072493 41.61568507387772, -87.69075809148684 41.61555804998289, -87.69320107214806 41.613998042933275, -87.69320805686698 41.61869402818333, -87.69320805082614 41.62055902233918, -87.69328804472299 41.62220601680615, -87.69818199757226 41.62225399390702, -87.69832398547479 41.62589598249799, -87.69851196919912 41.63083696709873, -87.69856296460675 41.63224396273662, -87.69858596278328 41.63279496101681, -87.69860596129301 41.63324195961657, -87.69860696116092 41.63328395948878))",0.0,1.0,inf,0.0002549069589599796,9.837194432147952e-05,0.00018880927431155417,0.0002482169002950957,0.00017689087984089385,0.14397813569243928
56540,17197882601,"POLYGON ((-88.11508173273627 41.5212793926345, -88.10554073486004 41.5215533890563, -88.1007547359453 41.52169238725458, -88.10058572318924 41.517952389479525, -88.10051871655672 41.51600939064403, -88.10517170359849 41.512297394453995, -88.10514670245321 41.511958394648275, -88.11156370144072 41.511763396879374, -88.11469070096739 41.51167239796158, -88.1147057020959 41.51201339777249, -88.11483271427281 41.51569339572182, -88.1149117203406 41.51752839470574, -88.11508173273627 41.5212793926345))",24.62,1.0,7.311129163281884,0.0008726003490401396,9.509922018639447e-05,5.389083676138934e-05,2.250724587706409e-05,0.00010735456179541716,0.943587866404087
56609,17031830202,"POLYGON ((-87.70335327221454 41.499228309324025, -87.70184329717753 41.499230322860704, -87.69837335459069 41.499265353955735, -87.69106647512297 41.49912841949292, -87.69075548015114 41.49907242228435, -87.68379059511109 41.49902748466612, -87.67429875190446 41.49902856967652, -87.67427274025307 41.49493656703624, -87.68254460562773 41.49494249456637, -87.68254459585837 41.490977493344495, -87.68401356753235 41.48897548027456, -87.68406055651941 41.48465247885608, -87.68485054382168 41.484515472294575, -87.69339440997315 41.48449440168475, -87.69359439980727 41.480611400878914, -87.70026130186125 41.484089345154366, -87.7014922829252 41.48432133486754, -87.70323225575284 41.48436832047109, -87.70326326086499 41.488880317153196, -87.70326826245974 41.490230316194385, -87.70327126354394 41.491143315548854, -87.70327426409838 41.49162931519306, -87.70323627087922 41.49659631215571, -87.70353826648012 41.49704230917749, -87.70335327221454 41.499228309324025))",0.0,1.0,inf,0.0008419870895312938,0.00024418036789842097,0.0005472395413402991,0.0007523536534964708,0.0005366229015506469,0.09056730794446455
56712,17031808200,"POLYGON ((-87.80651557917516 42.02148106727368, -87.80644457586182 42.026279068918114, -87.80644657478645 42.02785906945674, -87.80642357341121 42.02985607014039, -87.80642257332745 42.02997807018211, -87.8063885709032 42.033504071388414, -87.8063855708202 42.03362307142934, -87.80632856837279 42.03716107264225, -87.80628256585219 42.040816073893765, -87.80070256225741 42.040833074518396, -87.80079656729384 42.033602072049916, -87.800679567239 42.03357407205354, -87.7959855642169 42.03364407260451, -87.79597256672066 42.030024071378826, -87.79612756872737 42.027272070428324, -87.7959035691861 42.02640907016123, -87.79173556655633 42.0264450706474, -87.79284256766185 42.025852070320866, -87.79041256642239 42.02545607046367, -87.78954756710432 42.0237150699742, -87.78781556601348 42.02373507017884, -87.78285156314374 42.02343007064335, -87.77938656088016 42.02358507109146, -87.7771315626145 42.01920806988152, -87.80279957860371 42.0189600668419, -87.80654658090845 42.01896506641203, -87.80651557917516 42.02148106727368))",25.49,3.0,93.51567374070363,0.0020549509095060506,0.000977675133898745,0.0008917525613862401,0.0007214612941451267,0.000993011565286476,0.42892307207559965
56909,17031520400,"POLYGON ((-87.53528881256564 41.708216988946, -87.53166081163548 41.70821898940416, -87.53045181387776 41.706383989092465, -87.52846681334618 41.70640398934893, -87.5264748154328 41.704544989133005, -87.52652781803268 41.702689988659046, -87.52444783657826 41.70267933691087, -87.5245388200795 41.70086798845513, -87.52455709010731 41.69903592086255, -87.52924482375525 41.699065987396565, -87.53165882433335 41.69907798708891, -87.5352808251912 41.699102986629114, -87.53528282267145 41.700921987091476, -87.53528382016113 41.70273398755217, -87.53528481762591 41.70456398801746, -87.53528881256564 41.708216988946))",0.0,2.0,,0.00040858018386108274,0.00018038535212111807,0.0002128198488525159,0.0003040923063120366,0.00021184578237914492,0.11496725823716986
56961,17031836700,"POLYGON ((-87.71143564654528 41.89550703304033, -87.70655564374704 41.8955530336505, -87.70379764216074 41.895583033996836, -87.70220364124978 41.895595034195026, -87.69670263808555 41.89565403488553, -87.69667063956092 41.89433303440161, -87.69166763903571 41.89233203427007, -87.6914736434431 41.88837103282992, -87.70141164906077 41.88823503157516, -87.7063346518336 41.888175030956354, -87.71121865458612 41.88811303034155, -87.71132565052771 41.89184303170331, -87.71143564654528 41.89550703304033))",26.51,14.0,,0.0010901410369966614,0.0006589849541070188,0.0007887831054198932,0.0009117614908210408,0.0009444588617401282,0.00850681046458669
56986,17111870807,"POLYGON ((-88.3552367881693 42.26801510079622, -88.34462678427133 42.26827310233383, -88.33545778059435 42.262542101196615, -88.33325977978816 42.26259710151768, -88.3206947751732 42.26279210330309, -88.32068177512097 42.26184510291505, -88.32075877474523 42.25377709958351, -88.32082677469235 42.252223098934486, -88.32082677468156 42.25200809884598, -88.32087277518417 42.24753009693822, -88.32094177672674 42.24113709414668, -88.3243617779767 42.24110109365522, -88.32482677815305 42.24106909357658, -88.32985777998572 42.24104109286441, -88.34087578401233 42.240921091278885, -88.35505378919547 42.240752089231606, -88.35508478759945 42.24795209239762, -88.35506778721795 42.251520093936, -88.35509278751931 42.25694109619465, -88.3552367881693 42.26801510079622))",0.0,1.0,inf,0.00036589828027808267,0.00036589828027808267,0.00036589828027808267,0.00036589828027808267,0.00036589828027808267,0.06043963518123594
57053,17031750200,"POLYGON ((-87.68138786122582 41.69907896781869, -87.67415585934545 41.69915796877263, -87.67279685897431 41.699186968956, -87.67119885854167 41.69921796917068, -87.66689085736931 41.69930596975059, -87.66044485563219 41.699422970613654, -87.66197985946206 41.69667896962103, -87.66184386516711 41.69211696831673, -87.66331086546926 41.69215596813639, -87.66889286549122 41.69320696771378, -87.66975986756945 41.69171096716396, -87.67189486780393 41.69193196694944, -87.68115487020832 41.691778965693956, -87.68127086572518 41.69542196675421, -87.68138786122582 41.69907896781869))",13.39,7.0,111.47585140899817,0.0016451328143808684,0.0012834961744339504,0.000981297353007501,0.0006784243694065888,0.0007519287173040156,0.487363152336422
57055,17031801701,"POLYGON ((-87.8487235407335 42.12383209818474, -87.84863653837735 42.1274640994616, -87.84856553610753 42.130977100695276, -87.84842353135781 42.138333103277574, -87.83869152400997 42.13827710415188, -87.83895253119431 42.12740410035068, -87.83904553211232 42.12608309988302, -87.83895653237185 42.12557609971527, -87.83898553366042 42.12360409902746, -87.83899353396511 42.12313909886515, -87.83903453588874 42.120192097837446, -87.83266053122995 42.12013209842466, -87.83234853126342 42.11972709831425, -87.83239753340153 42.11649509719094, -87.83839553778286 42.11651509662143, -87.83908253827335 42.11653509656235, -87.84032053917717 42.11654009644513, -87.84885954539806 42.1165960956441, -87.8487235407335 42.12383209818474))",29.98,2.0,78.87787643231927,0.0016808384417638916,0.0011560704988922107,0.001244181307817335,0.0011122487647380916,0.0012576139795788782,0.4131865686537152
57057,17031061500,"POLYGON ((-87.6640145584924 41.94706805792719, -87.66159555685563 41.94710805824217, -87.6591675552114 41.94714905855865, -87.65912155737881 41.94531605788413, -87.6590725595326 41.94349305721366, -87.6614945611508 41.94345705690021, -87.66391656277224 41.94341805658566, -87.6640145584924 41.94706805792719))",29.43,22.0,570.0561988953364,0.0024484334296573616,0.0013054928360125672,0.0010183319891184973,0.0010040512500971732,0.0009896043634583507,0.3038886780449934
57058,17031062800,"POLYGON ((-87.66382056705824 41.93976505524273, -87.66139956545955 41.93979905555487, -87.66108356525496 41.93980005559434, -87.65896856384809 41.939838055870105, -87.65880656921236 41.9352790541982, -87.65877557027588 41.9343760538669, -87.65870957241748 41.93255605319959, -87.66112857398792 41.93251805288706, -87.66356757557062 41.932480052572075, -87.66362357344238 41.93429705323907, -87.6636545723773 41.93520805357312, -87.66382056705824 41.93976505524273))",25.98,30.0,1193.2363904448978,0.00351225386347925,0.0026547655151535152,0.002094421421710305,0.0023369644235722007,0.0014932282556755572,0.19101856305668924
